,AL30,SNSBO,LK01Q,AE38,GD30,BMACTAA,GD35,Cash_MEP,Cash_ARS,Cash_CCL,ECOG,BIOX,FIPL,ERIC,PAAS,DGCU2,TECO2,CVH,ALGIIIA,TSLA,BPAT,YPFD,EDN,LAR,SH,UBT,SPY,VIST,KO,GBAN,METR,COIN,CEPU,AAPL,AUSO,BULMAAA,XLP,SAMI,SHY,HMY,GOOGL,PSQ,ASML,LLY,ARKK,BULL-IA,PAMP,SUPV,GGAL,ARGT,META,TRAN,VALE,TLT,CRES,SAN,ALUA,INTC,ADBE,MIRG,MELI,BBD,RIGAHOR,UNH,MSFT,VARIAS,BYMA,TXAR
2023-02-11,0.0,,,0.0,0.0,0.0,0.0,0.0,10.58259611538812,0.0,,,0.0,0.0,16.939593199046946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.580399303362242,0.0,0.0,0.0,0.0,19.344413878722854,0.0,16.055864095687866,0.0,0.0,0.0,0.0,0.0,0.0,18.886257183310782,0.0,14.929582023620608,0.0,22.463220825195314,16.106732759907736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.072396516799927,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-12,0.0,,,0.0,0.0,0.0,0.0,0.0,10.58259611538812,0.0,,,0.0,0.0,16.939593199046946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.580399303362242,0.0,0.0,0.0,0.0,19.344413878722854,0.0,16.055864095687866,0.0,0.0,0.0,0.0,0.0,0.0,18.886257183310782,0.0,14.929582023620608,0.0,22.463220825195314,16.106732759907736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.072396516799927,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-13,0.0,,,0.0,0.0,0.0,0.0,0.0,10.651666286424579,0.0,,,0.0,0.0,16.91996679751702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.789350805884302,0.0,0.0,0.0,0.0,19.41747186618049,0.0,15.95884919166565,0.0,0.0,0.0,0.0,0.0,0.0,19.736663184528663,0.0,15.853907585144043,0.0,23.14427673339844,16.343127457614003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.819094181060791,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,0.0,,,0.0,0.0,0.0,0.0,0.0,10.510302161662514,0.0,,,0.0,0.0,16.8280151864836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.659430944385601,0.0,0.0,0.0,0.0,19.317249489217193,0.0,16.152877807617188,0.0,0.0,0.0,0.0,0.0,0.0,19.451519608572468,0.0,16.28681720516062,0.0,23.150723571777345,16.12622881971122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.761661291122437,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,,,0.0,0.0,0.0,0.0,0.0,10.68423518125957,0.0,,,0.0,0.0,16.67262083569171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.693393624729042,0.0,0.0,0.0,0.0,19.850371887679536,0.0,15.716314315795898,0.0,0.0,0.0,0.0,0.0,0.0,19.87564825256198,0.0,16.181514278795767,0.0,22.851473236083987,16.656442177723054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.336045265197754,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,,,0.0,0.0,0.0,0.0,0.0,10.614762571655726,0.0,,,0.0,0.0,16.87808627482978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.776278956283146,0.0,0.0,0.0,0.0,19.959861959413825,0.0,15.66780686378479,0.0,0.0,0.0,0.0,0.0,0.0,19.736644100078802,0.0,16.32191681863786,0.0,22.24265365600586,16.45002440781657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.450922727584839,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-17,0.0,,,0.0,0.0,0.0,0.0,0.0,13.946365746813731,0.0,,,0.0,0.0,11.025406193969955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.353291181800756,0.0,0.0,0.0,0.0,19.240838572000225,0.0,12.573051452636719,0.0,0.0,0.0,0.0,0.0,0.0,16.324222141395865,0.0,13.338338738280491,0.0,15.438051452636719,12.912755283960372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.391342639923096,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-18,0.0,,,0.0,0.0,0.0,0.0,0.0,13.946365746813731,0.0,,,0.0,0.0,11.025406193969955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.353291181800756,0.0,0.0,0.0,0.0,19.240838572000225,0.0,12.573051452636719,0.0,0.0,0.0,0.0,0.0,0.0,16.324222141395865,0.0,13.338338738280491,0.0,15.438051452636719,12.912755283960372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.391342639923096,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-19,0.0,,,0.0,0.0,0.0,0.0,0.0,0.14969388965022407,0.0,,,0.0,0.0,11.025406193969955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.353291181800756,0.0,0.0,0.0,0.0,19.240838572000225,0.0,12.573051452636719,0.0,0.0,0.0,0.0,0.0,0.0,16.324222141395865,0.0,13.338338738280491,0.0,15.438051452636719,12.912755283960372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.391342639923096,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-20,0.0,,,0.0,0.0,0.0,0.0,0.0,0.14969388965022407,0.0,,,0.0,0.0,11.025406193969955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.353291181800756,0.0,0.0,0.0,0.0,19.240838572000225,0.0,12.573051452636719,0.0,0.0,0.0,0.0,0.0,0.0,16.324222141395865,0.0,13.338338738280491,0.0,15.438051452636719,12.912755283960372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.391342639923096,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-21,0.0,,,0.0,0.0,0.0,0.0,0.0,0.14969388965022407,0.0,,,0.0,0.0,11.025406193969955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.353291181800756,0.0,0.0,0.0,0.0,19.240838572000225,0.0,12.340217590332031,0.0,0.0,0.0,0.0,0.0,0.0,16.324222141395865,0.0,13.338338738280491,0.0,15.36661148071289,12.912755283960372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.997475624084473,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-22,0.0,,,0.0,0.0,0.0,0.0,0.0,0.15252056946790438,0.0,,,0.0,0.0,10.870952184988472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.329037278264364,0.0,0.0,0.0,0.0,19.01657385955586,0.0,11.680521011352539,0.0,0.0,0.0,0.0,0.0,0.0,16.092677228281747,0.0,13.27816863935967,0.0,15.2808837890625,12.820961106385488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.194414138793945,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23,0.0,,,0.0,0.0,0.0,0.0,0.0,0.15224181607224824,0.0,,,0.0,0.0,10.45542842748357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4432602864538495,0.0,0.0,0.0,0.0,18.875178892201692,0.0,11.75813102722168,0.0,0.0,0.0,0.0,0.0,0.0,16.366346015361323,0.0,13.57902958143283,0.0,15.363039550781249,12.328509146248779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.342108726501465,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-24,0.0,,,0.0,0.0,0.0,0.0,0.0,0.22192668580323577,0.0,,,0.0,0.0,5.1170784862424705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.198188847933552,0.0,0.0,0.0,0.0,18.848452344970273,0.0,8.702181100845337,0.0,0.0,0.0,0.0,0.0,0.0,13.629788858372718,0.0,11.2406453125811,0.0,8.453163909912092,9.249686354379442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.58506727218628,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-25,0.0,,,0.0,0.0,0.0,0.0,0.0,0.22192668580323577,0.0,,,0.0,0.0,5.1170784862424705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.198188847933552,0.0,0.0,0.0,0.0,18.848452344970273,0.0,8.702181100845337,0.0,0.0,0.0,0.0,0.0,0.0,13.629788858372718,0.0,11.2406453125811,0.0,8.453163909912092,9.249686354379442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.58506727218628,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-26,0.0,,,0.0,0.0,0.0,0.0,0.0,0.22192668580323577,0.0,,,0.0,0.0,5.1170784862424705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.198188847933552,0.0,0.0,0.0,0.0,18.848452344970273,0.0,8.702181100845337,0.0,0.0,0.0,0.0,0.0,0.0,13.629788858372718,0.0,11.2406453125811,0.0,8.453163909912092,9.249686354379442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.58506727218628,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-27,0.0,,,0.0,0.0,0.0,0.0,0.0,0.22260444897345955,0.0,,,0.0,0.0,5.063650089244116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.196724754667703,0.0,0.0,0.0,0.0,19.414817554827177,0.0,8.702181100845337,0.0,0.0,0.0,0.0,0.0,0.0,13.903969159954276,0.0,11.45793610006609,0.0,8.410994720458968,9.31953983866135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.420960187911987,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-28,0.0,,,0.0,0.0,0.0,0.0,0.0,0.22094691508985403,0.0,,,0.0,0.0,5.0860951952029465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.163167597710404,0.0,0.0,0.0,0.0,19.137354681709528,0.0,8.993223667144775,0.0,0.0,0.0,0.0,0.0,0.0,13.653551293383408,0.0,11.131998062133787,0.0,8.678892517089826,9.064316958496665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.379934310913086,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-01,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0012410593085151493,0.0,,,0.0,0.0,5.313559235517089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2872011325352473,0.0,0.0,0.0,0.0,19.400013463561812,0.0,9.051432609558105,0.0,0.0,0.0,0.0,0.0,0.0,8.360226796452052,0.0,6.729343930771973,0.0,8.603484344482405,4.4373520410157425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.227960586547852,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-02,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0012034868726853193,0.0,,,0.0,0.0,5.193718569967954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.084150885346006,0.0,0.0,0.0,0.0,18.500875470098865,0.0,8.935015439987183,0.0,0.0,0.0,0.0,0.0,0.0,7.928243393724255,0.0,6.257987665979473,0.0,8.658552551269514,4.597480252687361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.163854360580444,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-03,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0012225953548535148,0.0,,,0.0,0.0,5.487436943643977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0819160185870857,0.0,0.0,0.0,0.0,18.689037174419866,0.0,9.429788589477539,0.0,0.0,0.0,0.0,0.0,0.0,8.08580109687211,0.0,6.438507779594569,0.0,9.190378570556621,4.709076085540896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.114542484283447,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-04,0.0,,,0.0,0.0,0.0,0.0,0.0,-29.174348372740386,0.0,,,0.0,0.0,5.487436943643977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0819160185870857,0.0,0.0,0.0,0.0,18.689037174419866,0.0,9.429788589477539,0.0,0.0,0.0,0.0,0.0,0.0,8.08580109687211,0.0,6.438507779594569,0.0,9.190378570556621,4.709076085540896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.114542484283447,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-05,0.0,,,0.0,0.0,0.0,0.0,0.0,-29.174348372740386,0.0,,,0.0,0.0,5.487436943643977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0819160185870857,0.0,0.0,0.0,0.0,18.689037174419866,0.0,9.429788589477539,0.0,0.0,0.0,0.0,0.0,0.0,8.08580109687211,0.0,6.438507779594569,0.0,9.190378570556621,4.709076085540896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.114542484283447,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-06,0.0,,,0.0,0.0,0.0,0.0,0.0,27.43595104097226,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6255320612444983,0.0,0.0,0.0,0.0,3.7706565348394347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3841772162956416,0.0,1.089799404144287,0.0,9.173014068603496,1.1548725628240795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-07,0.0,,,0.0,0.0,0.0,0.0,0.0,0.22723021691715883,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.634038194792639,0.0,0.0,0.0,0.0,3.760220209990857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552688730615734,0.0,1.0588769912719727,0.0,9.1536666870117,1.1302606854737736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-08,0.0,,,0.0,0.0,0.0,0.0,0.0,0.22749115047600957,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6340829964895622,0.0,0.0,0.0,0.0,3.824902469708809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3612153074375122,0.0,1.1014992713928222,0.0,9.176486968994123,1.092251815734661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-09,0.0,,,0.0,0.0,0.0,0.0,0.0,0.2198106602203019,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6007914912923074,0.0,0.0,0.0,0.0,3.7328839656276096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3176444111625867,0.0,1.0496840476989746,0.0,9.013764953613263,1.0461682679470585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-10,0.0,,,0.0,0.0,0.0,0.0,0.0,0.21521035780424996,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5500806678150574,0.0,0.0,0.0,0.0,3.457486390004354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.229458263905961,0.0,0.978646469116211,0.0,8.905612182617169,0.9555379282245792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-11,0.0,,,0.0,0.0,0.0,0.0,0.0,0.21521035780424996,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5500806678150574,0.0,0.0,0.0,0.0,3.457486390004354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.229458263905961,0.0,0.978646469116211,0.0,8.905612182617169,0.9555379282245792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-12,0.0,,,0.0,0.0,0.0,0.0,0.0,0.21521035780424996,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5500806678150574,0.0,0.0,0.0,0.0,3.457486390004354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.229458263905961,0.0,0.978646469116211,0.0,8.905612182617169,0.9555379282245792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-13,0.0,,,0.0,0.0,0.0,0.0,0.0,0.216268889471094,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5196580331001301,0.0,0.0,0.0,0.0,3.54752972718234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1910309522675437,0.0,0.9418742818284753,0.0,8.974571990966778,0.8787082515956653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-14,0.0,,,0.0,0.0,0.0,0.0,0.0,0.21734195740835968,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5047415676408518,0.0,0.0,0.0,0.0,3.360660829785516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1952366196290154,0.0,0.9184733390808106,0.0,9.625464630126933,0.8580326731997634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-15,0.0,,,0.0,0.0,0.0,0.0,0.0,0.2156544031944441,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4991383275600784,0.0,0.0,0.0,0.0,3.053651783262301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1301632877576404,0.0,0.8616437592203525,0.0,9.81051254272459,0.8039466516385231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-16,0.0,,,0.0,26.46574756364102,0.0,0.0,0.0,0.4250688187905182,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5359928476513146,0.0,0.0,0.0,0.0,3.1307309730422177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1836789184672365,0.0,0.9092802551622662,0.0,10.166716766357402,0.8337710955281847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-17,0.0,,,0.0,0.0,0.0,0.0,25.93,0.4207833120680304,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5314775600988956,0.0,0.0,0.0,0.0,3.043096757172794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1765876041668608,0.0,0.8725078582763672,0.0,9.704344940185527,0.8386417817152679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-18,0.0,,,0.0,0.0,0.0,0.0,25.93,0.4207833120680304,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5314775600988956,0.0,0.0,0.0,0.0,3.043096757172794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1765876041668608,0.0,0.8725078582763672,0.0,9.704344940185527,0.8386417817152679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-19,0.0,,,0.0,0.0,0.0,0.0,-0.0,-12.08547781644696,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5314775600988956,0.0,0.0,0.0,0.0,3.043096757172794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1765876041668608,0.0,0.8725078582763672,0.0,9.704344940185527,0.8386417817152679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20,0.0,,,0.0,0.0,0.0,0.0,-0.0,7.673367068558358e-05,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0642312493776376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9626976013183397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-21,0.0,,,0.0,0.0,0.0,0.0,-0.0,7.748407451679435e-05,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.078700560800629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0058590698241985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-22,0.0,,,0.0,0.0,0.0,0.0,-0.0,7.780857997800548e-05,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0864070057942175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.982541961669902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-23,0.0,,,0.0,0.0,0.0,0.0,-0.0,7.90111517852119e-05,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.192050532122561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0268940734863077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-24,0.0,,,0.0,0.0,0.0,0.0,25.0,7.90111517852119e-05,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.192050532122561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0440592956542765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-25,0.0,,,0.0,0.0,0.0,0.0,25.0,7.90111517852119e-05,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.192050532122561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0440592956542765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-26,0.0,,,0.0,0.0,0.0,0.0,25.0,7.90111517852119e-05,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.192050532122561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0440592956542765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-27,0.0,,,0.0,0.0,0.0,0.0,0.27,0.00028908535368777234,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2587803506621613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0126058959960735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
